site,miner_id,ip,mac,scanner_result,model,firmware,rt_hash,avg_hash,elapsed,temperature,fan_rpm,pool_state,worker
DEMO-RIVERBEND,RB-04457,10.240.18.146,02:00:00:11:69:2d,Success,Antminer S19 95T,20230110,87976.18 GH/s,92002.56 GH/s,8d 00h 13m,70.9/71.7/71.0 C,6164/5979/5776/6286 RPM,Connected,demo-riverbend.04457
DEMO-RIVERBEND,RB-04458,10.240.18.147,02:00:00:11:6a:52,Success,WhatsMiner M30S++ 112T,20230110,112276.75 GH/s,111235.18 GH/s,7d 06h 24m,71.5/70.6/71.2 C,5818/5876/6111/5712 RPM,Connected,demo-riverbend.04458
DEMO-RIVERBEND,RB-04459,10.240.18.148,02:00:00:11:6b:77,Success,Antminer S19j Pro 104T,20230315,102596.64 GH/s,100347.35 GH/s,3d 00h 58m,69.0/68.6/69.2 C,6147/5990/5892/5549 RPM,Connected,demo-riverbend.04459
DEMO-RIVERBEND,RB-04460,10.240.18.149,02:00:00:11:6c:9c,Success,Antminer S19 95T,20230110,90733.47 GH/s,94988.41 GH/s,7d 11h 50m,60.7/59.7/61.9 C,6339/5557/6290/6426 RPM,Connected,demo-riverbend.04460
DEMO-RIVERBEND,RB-04461,10.240.18.150,02:00:00:11:6d:c1,Success,WhatsMiner M30S++ 112T,20230110,111735.63 GH/s,110473.11 GH/s,2d 08h 52m,61.1/60.7/61.5 C,5602/5848/5685/5893 RPM,Connected,demo-riverbend.04461
DEMO-RIVERBEND,RB-04462,10.240.18.151,02:00:00:11:6e:e6,Success,Antminer S19j Pro 104T,20230315,98426.39 GH/s,105073.37 GH/s,1d 19h 55m,75.0/76.4/76.2 C,5595/5723/5416/6441 RPM,Connected,demo-riverbend.04462
DEMO-RIVERBEND,RB-04463,10.240.18.152,02:00:00:11:6f:0b,Success,Antminer S19 95T,20230110,91310.05 GH/s,96909.48 GH/s,5d 06h 26m,77.7/77.0/78.4 C,6286/5773/5597/5911 RPM,Connected,demo-riverbend.04463
DEMO-RIVERBEND,RB-04464,10.240.18.153,02:00:00:11:70:30,Success,WhatsMiner M30S++ 112T,20230110,112076.43 GH/s,115229.70 GH/s,6d 03h 22m,64.9/66.9/66.8 C,5498/5561/5557/5867 RPM,Connected,demo-riverbend.04464
DEMO-RIVERBEND,RB-04465,10.240.18.154,02:00:00:11:71:55,Success,Antminer S19j Pro 104T,20230315,70789.12 GH/s,105971.35 GH/s,5d 10h 35m,61.4/61.4/61.6 C,5798/5754/6496/5693 RPM,Connected,demo-riverbend.04465
DEMO-RIVERBEND,RB-04466,10.240.18.155,02:00:00:11:72:7a,Success,Antminer S19 95T,20230110,99910.23 GH/s,97125.24 GH/s,1d 23h 57m,61.3/62.4/61.1 C,5992/5990/6119/6048 RPM,Connected,demo-riverbend.04466
DEMO-RIVERBEND,RB-04467,10.240.18.156,02:00:00:11:73:9f,Success,WhatsMiner M30S++ 112T,20230110,113952.38 GH/s,112516.11 GH/s,8d 05h 49m,65.1/66.0/64.2 C,5797/6416/5517/5983 RPM,Connected,demo-riverbend.04467
DEMO-RIVERBEND,RB-04468,10.240.18.157,02:00:00:11:74:c4,Success,Antminer S19j Pro 104T,20230315,101719.48 GH/s,100010.18 GH/s,1d 11h 06m,62.4/62.9/61.8 C,6250/6478/6229/6302 RPM,Connected,demo-riverbend.04468
DEMO-RIVERBEND,RB-04469,10.240.18.158,02:00:00:11:75:e9,Success,Antminer S19 95T,20230110,64657.89 GH/s,94633.83 GH/s,1d 09h 06m,74.6/74.2/74.5 C,6042/6452/5951/5558 RPM,Connected,demo-riverbend.04469
DEMO-RIVERBEND,RB-04470,10.240.18.159,02:00:00:11:76:0e,Success,WhatsMiner M30S++ 112T,20230110,106280.70 GH/s,110938.12 GH/s,4d 12h 25m,77.7/79.4/78.5 C,6020/5983/5619/5635 RPM,Connected,demo-riverbend.04470
DEMO-RIVERBEND,RB-04471,10.240.18.160,02:00:00:11:77:33,Success,Antminer S19j Pro 104T,20230315,0 GH/s,0 GH/s,4d 04h 00m,60.5/61.2/61.2 C,5531/5480/5479/5604 RPM,Connected,demo-riverbend.04471
DEMO-RIVERBEND,RB-04472,10.240.18.161,02:00:00:11:78:58,Success,Antminer S19 95T,20230110,93454.00 GH/s,95544.02 GH/s,3d 02h 56m,68.0/68.4/69.8 C,5503/5492/6050/6416 RPM,Connected,demo-riverbend.04472
DEMO-RIVERBEND,RB-04473,10.240.18.162,02:00:00:11:79:7d,Success,WhatsMiner M30S++ 112T,20230110,113361.39 GH/s,111187.21 GH/s,4d 19h 20m,66.9/67.1/66.9 C,5894/6279/5615/6085 RPM,Connected,demo-riverbend.04473
DEMO-RIVERBEND,RB-04474,10.240.18.163,02:00:00:11:7a:a2,Success,Antminer S19j Pro 104T,20230315,103094.19 GH/s,106686.09 GH/s,7d 21h 13m,63.5/63.7/65.4 C,6052/5914/5888/6450 RPM,Connected,demo-riverbend.04474
DEMO-RIVERBEND,RB-04475,10.240.18.164,02:00:00:11:7b:c7,Success,Antminer S19 95T,20230110,93051.67 GH/s,94564.62 GH/s,2d 20h 59m,73.7/73.6/73.2 C,5427/5539/5480/6415 RPM,Connected,demo-riverbend.04475
DEMO-RIVERBEND,RB-04476,10.240.18.165,02:00:00:11:7c:ec,Success,WhatsMiner M30S++ 112T,20230110,103857.24 GH/s,108386.77 GH/s,2d 10h 18m,76.2/75.5/76.7 C,5706/5880/6481/5491 RPM,Connected,demo-riverbend.04476
DEMO-RIVERBEND,RB-04477,10.240.18.166,02:00:00:11:7d:11,Success,Antminer S19j Pro 104T,20230315,104895.40 GH/s,106272.03 GH/s,6d 09h 38m,63.6/62.9/63.1 C,5917/5476/5732/5417 RPM,Connected,demo-riverbend.04477
DEMO-RIVERBEND,RB-04478,10.240.18.167,02:00:00:11:7e:36,Success,Antminer S19 95T,20230110,77341.49 GH/s,95590.63 GH/s,3d 15h 10m,70.1/69.6/70.5 C,5403/6230/5811/5986 RPM,Connected,demo-riverbend.04478
DEMO-RIVERBEND,RB-04479,10.240.18.168,02:00:00:11:7f:5b,Success,WhatsMiner M30S++ 112T,20230110,113031.86 GH/s,115081.30 GH/s,1d 18h 35m,72.2/72.7/72.7 C,6144/6193/5795/6268 RPM,Connected,demo-riverbend.04479
DEMO-RIVERBEND,RB-04480,10.240.18.169,02:00:00:11:80:80,Success,Antminer S19j Pro 104T,20230315,97779.76 GH/s,102307.62 GH/s,4d 22h 35m,71.7/71.2/71.7 C,5660/6308/5401/6217 RPM,Connected,demo-riverbend.04480
DEMO-RIVERBEND,RB-04481,10.240.18.170,02:00:00:11:81:a5,Success,Antminer S19 95T,20230110,87366.56 GH/s,92016.12 GH/s,7d 14h 00m,77.9/78.4/78.3 C,5767/6400/6031/5787 RPM,Connected,demo-riverbend.04481
DEMO-RIVERBEND,RB-04482,10.240.18.171,02:00:00:11:82:ca,Success,WhatsMiner M30S++ 112T,20230110,112630.08 GH/s,111796.23 GH/s,1d 10h 08m,77.0/76.2/78.8 C,6247/5589/6064/5857 RPM,Connected,demo-riverbend.04482
DEMO-RIVERBEND,RB-04483,10.240.18.172,02:00:00:11:83:ef,Success,Antminer S19j Pro 104T,20230315,102618.39 GH/s,106520.66 GH/s,8d 19h 44m,68.2/67.9/68.5 C,5917/6387/5811/5459 RPM,Connected,demo-riverbend.04483
DEMO-RIVERBEND,RB-04484,10.240.18.173,02:00:00:11:84:14,Success,Antminer S19 95T,20230110,93326.87 GH/s,92467.64 GH/s,6d 05h 10m,66.3/65.7/67.9 C,5586/5748/6063/5571 RPM,Connected,demo-riverbend.04484
DEMO-RIVERBEND,RB-04485,10.240.18.174,02:00:00:11:85:39,Success,WhatsMiner M30S++ 112T,20230110,107165.93 GH/s,112631.77 GH/s,7d 13h 58m,65.7/66.6/65.7 C,6144/6158/6252/6295 RPM,Connected,demo-riverbend.04485
DEMO-RIVERBEND,RB-04486,10.240.18.175,02:00:00:11:86:5e,Success,Antminer S19j Pro 104T,20230315,95885.36 GH/s,102118.41 GH/s,8d 09h 56m,60.7/61.3/62.5 C,6147/5573/5606/6070 RPM,Connected,demo-riverbend.04486
DEMO-RIVERBEND,RB-04487,10.240.18.176,02:00:00:11:87:83,Success,Antminer S19 95T,20230110,98703.46 GH/s,96108.40 GH/s,8d 14h 22m,70.6/70.3/71.3 C,5616/5603/5970/6053 RPM,Connected,demo-riverbend.04487
DEMO-RIVERBEND,RB-04488,10.240.18.177,02:00:00:11:88:a8,Success,WhatsMiner M30S++ 112T,20230110,106660.43 GH/s,108000.53 GH/s,8d 04h 48m,74.3/73.4/73.6 C,,Connected,demo-riverbend.04488
DEMO-RIVERBEND,RB-04489,10.240.18.178,02:00:00:11:89:cd,Success,Antminer S19j Pro 104T,20230315,101046.82 GH/s,103727.55 GH/s,7d 21h 22m,72.7/72.4/72.1 C,6009/6236/5413/6200 RPM,Connected,demo-riverbend.04489
DEMO-RIVERBEND,RB-04490,10.240.18.179,02:00:00:11:8a:f2,Success,Antminer S19 95T,20230110,95551.72 GH/s,94336.92 GH/s,3d 23h 33m,71.8/71.9/72.5 C,6081/5745/5552/6091 RPM,Connected,demo-riverbend.04490
DEMO-RIVERBEND,RB-04491,10.240.18.180,02:00:00:11:8b:17,Success,WhatsMiner M30S++ 112T,20230110,110387.94 GH/s,112492.86 GH/s,1d 21h 19m,66.1/67.5/66.8 C,6428/5868/6327/6472 RPM,Connected,demo-riverbend.04491
DEMO-RIVERBEND,RB-04492,10.240.18.181,02:00:00:11:8c:3c,Success,Antminer S19j Pro 104T,20230315,100729.59 GH/s,105090.39 GH/s,9d 05h 57m,77.9/77.2/77.0 C,5462/5616/6087/5639 RPM,Connected,demo-riverbend.04492
DEMO-RIVERBEND,RB-04493,10.240.18.182,02:00:00:11:8d:61,Success,Antminer S19 95T,20230110,93355.75 GH/s,92562.53 GH/s,6d 11h 35m,62.3/62.8/61.6 C,5411/6148/5749/6002 RPM,Connected,demo-riverbend.04493
DEMO-RIVERBEND,RB-04494,10.240.18.183,02:00:00:11:8e:86,Success,WhatsMiner M30S++ 112T,20230110,107300.82 GH/s,113662.33 GH/s,6d 21h 03m,66.9/67.9/67.2 C,5762/6381/6399/6002 RPM,Connected,demo-riverbend.04494
DEMO-RIVERBEND,RB-04495,10.240.18.184,02:00:00:11:8f:ab,Success,Antminer S19j Pro 104T,20230315,105846.30 GH/s,106794.15 GH/s,7d 18h 16m,62.7/63.0/63.4 C,5464/6107/5502/5423 RPM,Connected,demo-riverbend.04495
DEMO-RIVERBEND,RB-04496,10.240.18.185,02:00:00:11:90:d0,Success,Antminer S19 95T,20230110,91138.73 GH/s,94332.52 GH/s,5d 08h 37m,60.7/62.1/60.7 C,6253/6287/6329/6333 RPM,Connected,demo-riverbend.04496
DEMO-RIVERBEND,RB-04497,10.240.18.186,02:00:00:11:91:f5,Success,WhatsMiner M30S++ 112T,20230110,106630.44 GH/s,109167.41 GH/s,8d 12h 11m,70.6/71.1/72.3 C,5600/6168/6165/5411 RPM,Connected,demo-riverbend.04497
DEMO-RIVERBEND,RB-04498,10.240.18.187,02:00:00:11:92:1a,Success,Antminer S19j Pro 104T,20230315,97211.37 GH/s,101382.75 GH/s,1d 15h 41m,73.5/74.4/73.5 C,5657/6345/5562/5988 RPM,Connected,demo-riverbend.04498
DEMO-RIVERBEND,RB-04499,10.240.18.188,02:00:00:11:93:3f,Success,Antminer S19 95T,20230110,90799.34 GH/s,96468.86 GH/s,3d 01h 13m,69.9/71.9/69.6 C,5869/6357/5487/6245 RPM,Connected,demo-riverbend.04499
DEMO-RIVERBEND,RB-04500,10.240.18.189,02:00:00:11:94:64,Success,WhatsMiner M30S++ 112T,20230110,108720.43 GH/s,115245.50 GH/s,5d 11h 10m,71.5/72.5/70.8 C,5592/5454/5765/5841 RPM,Connected,demo-riverbend.04500
DEMO-RIVERBEND,RB-04501,10.240.18.190,02:00:00:11:95:89,Success,Antminer S19j Pro 104T,20230315,0 GH/s,107109.85 GH/s,4d 09h 43m,69.8/70.5/70.2 C,6067/5826/6097/5626 RPM,Unknown,demo-riverbend.04501
DEMO-RIVERBEND,RB-04502,10.240.18.191,02:00:00:11:96:ae,Success,Antminer S19 95T,20230110,92657.64 GH/s,91396.90 GH/s,6d 09h 08m,71.1/71.9/71.3 C,5816/5812/5567/6332 RPM,Connected,demo-riverbend.04502
DEMO-RIVERBEND,RB-04503,10.240.18.192,02:00:00:11:97:d3,Success,WhatsMiner M30S++ 112T,20230110,111495.30 GH/s,114529.75 GH/s,5d 00h 50m,69.8/70.4/71.5 C,6120/6391/5983/6149 RPM,Connected,demo-riverbend.04503
DEMO-RIVERBEND,RB-04504,10.240.18.193,02:00:00:11:98:f8,Success,Antminer S19j Pro 104T,20230315,104400.94 GH/s,102892.20 GH/s,2d 01h 40m,77.8/77.2/78.4 C,5821/6477/5839/5645 RPM,Connected,demo-riverbend.04504
DEMO-RIVERBEND,RB-04505,10.240.18.194,02:00:00:11:99:1d,Success,Antminer S19 95T,20230110,95137.87 GH/s,94968.66 GH/s,8d 05h 58m,67.6/67.8/67.2 C,5665/5894/6096/5427 RPM,Connected,demo-riverbend.04505
DEMO-RIVERBEND,RB-04506,10.240.18.195,02:00:00:11:9a:42,Success,WhatsMiner M30S++ 112T,20230110,83484.03 GH/s,108212.96 GH/s,2d 04h 32m,63.7/65.3/62.9 C,6334/6115/5809/5446 RPM,Connected,demo-riverbend.04506
DEMO-RIVERBEND,RB-04507,10.240.18.196,02:00:00:11:9b:67,Success,Antminer S19j Pro 104T,20230315,95235.74 GH/s,102378.39 GH/s,9d 01h 32m,60.7/60.0/60.6 C,6097/6160/6190/5476 RPM,Connected,demo-riverbend.04507
DEMO-RIVERBEND,RB-04508,10.240.18.197,02:00:00:11:9c:8c,Success,Antminer S19 95T,20230110,88256.51 GH/s,92881.02 GH/s,2d 10h 19m,72.5/72.6/72.1 C,6308/6341/6350/6101 RPM,Connected,demo-riverbend.04508
DEMO-RIVERBEND,RB-04509,10.240.18.198,02:00:00:11:9d:b1,Success,WhatsMiner M30S++ 112T,20230110,107735.88 GH/s,109487.97 GH/s,9d 09h 25m,75.9/76.1/76.1 C,5911/5905/5610/5560 RPM,Connected,demo-riverbend.04509
DEMO-RIVERBEND,RB-04510,10.240.18.199,02:00:00:11:9e:d6,Success,Antminer S19j Pro 104T,20230315,101081.54 GH/s,102997.25 GH/s,7d 17h 37m,77.0/76.2/76.2 C,6020/6335/5879/6397 RPM,Connected,demo-riverbend.04510
DEMO-RIVERBEND,RB-04511,10.240.18.200,02:00:00:11:9f:fb,Success,Antminer S19 95T,20230110,87233.30 GH/s,91724.36 GH/s,6d 03h 49m,65.7/66.8/65.1 C,5509/5938/5613/6065 RPM,Connected,demo-riverbend.04511
DEMO-RIVERBEND,RB-04512,10.240.18.201,02:00:00:11:a0:20,Success,WhatsMiner M30S++ 112T,20230110,103068.43 GH/s,109740.25 GH/s,9d 06h 37m,66.8/67.3/68.0 C,5557/5552/6255/6416 RPM,Connected,demo-riverbend.04512
DEMO-RIVERBEND,RB-04513,10.240.18.202,02:00:00:11:a1:45,Success,Antminer S19j Pro 104T,20230315,104019.20 GH/s,105042.35 GH/s,9d 21h 34m,71.9/71.1/72.3 C,5770/5499/6498/5750 RPM,Connected,demo-riverbend.04513
DEMO-RIVERBEND,RB-04514,10.240.18.203,02:00:00:11:a2:6a,Success,Antminer S19 95T,20230110,94207.06 GH/s,96200.13 GH/s,5d 16h 30m,70.1/70.1/69.5 C,6057/5810/5573/5656 RPM,Connected,demo-riverbend.04514
DEMO-RIVERBEND,RB-04515,10.240.18.204,02:00:00:11:a3:8f,Success,WhatsMiner M30S++ 112T,20230110,111781.75 GH/s,114758.64 GH/s,7d 15h 20m,67.1/66.4/67.7 C,5719/5677/5806/6395 RPM,Connected,demo-riverbend.04515
DEMO-RIVERBEND,RB-04516,10.240.18.205,02:00:00:11:a4:b4,Success,Antminer S19j Pro 104T,20230315,99992.84 GH/s,106315.79 GH/s,7d 14h 14m,60.4/59.5/62.2 C,6216/6147/6447/6252 RPM,Connected,demo-riverbend.04516
DEMO-RIVERBEND,RB-04517,10.240.18.206,02:00:00:11:a5:d9,Success,Antminer S19 95T,20230110,90585.69 GH/s,91593.54 GH/s,3d 07h 26m,72.8/74.6/72.6 C,6300/5584/5715/5647 RPM,Connected,demo-riverbend.04517
DEMO-RIVERBEND,RB-04518,10.240.18.207,02:00:00:11:a6:fe,Success,WhatsMiner M30S++ 112T,20230110,109513.98 GH/s,110446.47 GH/s,7d 17h 41m,67.1/67.8/69.1 C,6313/5499/5486/5666 RPM,Connected,demo-riverbend.04518
DEMO-RIVERBEND,RB-04519,10.240.18.208,02:00:00:11:a7:23,Success,Antminer S19j Pro 104T,20230315,104433.81 GH/s,103526.04 GH/s,2d 09h 45m,71.0/71.2/71.0 C,6162/5588/6419/6386 RPM,Connected,demo-riverbend.04519
DEMO-RIVERBEND,RB-04520,10.240.18.209,02:00:00:11:a8:48,Success,Antminer S19 95T,20230110,96968.72 GH/s,95023.30 GH/s,2d 20h 28m,62.2/63.3/63.4 C,6472/5782/5912/5572 RPM,Connected,demo-riverbend.04520
DEMO-RIVERBEND,RB-04521,10.240.18.210,02:00:00:11:a9:6d,Success,WhatsMiner M30S++ 112T,20230110,0 GH/s,114102.10 GH/s,3d 15h 29m,,6405/5657/5841/6202 RPM,Connected,demo-riverbend.04521
DEMO-RIVERBEND,RB-04522,10.240.18.211,02:00:00:11:aa:92,Success,Antminer S19j Pro 104T,20230315,105504.65 GH/s,106032.62 GH/s,5d 13h 43m,71.8/72.7/71.5 C,6485/5626/6363/6377 RPM,Connected,demo-riverbend.04522
DEMO-RIVERBEND,RB-04523,10.240.18.212,02:00:00:11:ab:b7,Success,Antminer S19 95T,20230110,99136.99 GH/s,97055.36 GH/s,7d 02h 09m,60.9/61.1/60.3 C,5475/5817/5643/5900 RPM,Connected,demo-riverbend.04523
DEMO-RIVERBEND,RB-04524,10.240.18.213,02:00:00:11:ac:dc,Success,WhatsMiner M30S++ 112T,20230110,102064.02 GH/s,109439.72 GH/s,7d 08h 13m,71.7/70.7/71.6 C,6016/5620/5551/6395 RPM,Connected,demo-riverbend.04524
DEMO-RIVERBEND,RB-04525,10.240.18.214,02:00:00:11:ad:01,Success,Antminer S19j Pro 104T,20230315,104028.84 GH/s,102139.06 GH/s,9d 07h 20m,61.8/60.8/63.2 C,6319/5631/5749/6047 RPM,Connected,demo-riverbend.04525
DEMO-RIVERBEND,RB-04526,10.240.18.215,02:00:00:11:ae:26,Success,Antminer S19 95T,20230110,91771.02 GH/s,95614.58 GH/s,2d 18h 19m,64.4/65.6/64.4 C,5479/6356/5463/6152 RPM,Connected,demo-riverbend.04526
DEMO-RIVERBEND,RB-04527,10.240.18.216,02:00:00:11:af:4b,Success,WhatsMiner M30S++ 112T,20230110,110342.78 GH/s,110890.43 GH/s,3d 17h 41m,74.7/74.9/75.5 C,6198/6145/5691/5970 RPM,Connected,demo-riverbend.04527
DEMO-RIVERBEND,RB-04528,10.240.18.217,02:00:00:11:b0:70,Success,Antminer S19j Pro 104T,20230315,105022.80 GH/s,102238.07 GH/s,4d 19h 22m,62.8/62.4/64.1 C,5841/6443/5598/6390 RPM,Connected,demo-riverbend.04528
DEMO-RIVERBEND,RB-04529,10.240.18.218,02:00:00:11:b1:95,Success,Antminer S19 95T,20230110,90524.16 GH/s,96851.79 GH/s,4d 15h 52m,72.9/73.0/74.6 C,6280/5599/6245/6023 RPM,Connected,demo-riverbend.04529
DEMO-RIVERBEND,RB-04530,10.240.18.219,02:00:00:11:b2:ba,Success,WhatsMiner M30S++ 112T,20230110,101309.01 GH/s,108519.70 GH/s,7d 21h 58m,68.2/68.0/69.5 C,6016/5647/5638/6491 RPM,Connected,demo-riverbend.04530
DEMO-RIVERBEND,RB-04531,10.240.18.220,02:00:00:11:b3:df,Success,Antminer S19j Pro 104T,20230315,107783.95 GH/s,106476.32 GH/s,5d 01h 41m,62.0/61.6/62.9 C,6314/5980/5593/5793 RPM,Connected,demo-riverbend.04531
DEMO-RIVERBEND,RB-04532,10.240.18.221,02:00:00:11:b4:04,Success,Antminer S19 95T,20230110,99407.31 GH/s,96739.96 GH/s,,69.2/68.7/70.1 C,6146/6096/6439/6459 RPM,Connected,demo-riverbend.04532
DEMO-RIVERBEND,RB-04533,10.240.18.222,02:00:00:11:b5:29,Success,WhatsMiner M30S++ 112T,20230110,109515.45 GH/s,113439.07 GH/s,3d 05h 32m,74.8/74.0/76.3 C,5549/6384/6183/6054 RPM,Connected,demo-riverbend.04533
DEMO-RIVERBEND,RB-04534,10.240.18.223,02:00:00:11:b6:4e,Success,Antminer S19j Pro 104T,20230315,103301.23 GH/s,103258.88 GH/s,7d 09h 22m,67.8/67.6/69.1 C,6051/6459/6119/5762 RPM,Connected,demo-riverbend.04534
DEMO-RIVERBEND,RB-04535,10.240.18.224,02:00:00:11:b7:73,Success,Antminer S19 95T,20230110,0 GH/s,0 GH/s,6d 01h 28m,75.7/76.1/75.3 C,5663/5877/6161/6392 RPM,Connected,demo-riverbend.04535
DEMO-RIVERBEND,RB-04536,10.240.18.225,02:00:00:11:b8:98,Success,WhatsMiner M30S++ 112T,20230110,107281.11 GH/s,109019.96 GH/s,4d 02h 39m,67.4/67.9/68.8 C,6050/6017/5400/5795 RPM,Connected,demo-riverbend.04536
DEMO-RIVERBEND,RB-04537,10.240.18.226,02:00:00:11:b9:bd,Success,Antminer S19j Pro 104T,20230315,103415.07 GH/s,100818.04 GH/s,3d 06h 30m,60.8/61.9/61.9 C,5905/5496/6193/5788 RPM,Connected,demo-riverbend.04537
DEMO-RIVERBEND,RB-04538,10.240.18.227,02:00:00:11:ba:e2,Success,Antminer S19 95T,20230110,89199.20 GH/s,95897.78 GH/s,9d 19h 19m,67.4/67.4/69.0 C,5539/5898/5702/5986 RPM,Connected,demo-riverbend.04538
DEMO-RIVERBEND,RB-04539,10.240.18.228,02:00:00:11:bb:07,Success,WhatsMiner M30S++ 112T,20230110,108449.08 GH/s,112812.37 GH/s,3d 22h 20m,70.2/71.2/69.9 C,6270/5442/5865/6015 RPM,Connected,demo-riverbend.04539
DEMO-RIVERBEND,RB-04540,10.240.18.229,02:00:00:11:bc:2c,Success,Antminer S19j Pro 104T,20230315,100799.73 GH/s,101937.60 GH/s,2d 14h 48m,73.3/72.9/73.3 C,,Connected,demo-riverbend.04540
DEMO-RIVERBEND,RB-04541,10.240.18.230,02:00:00:11:bd:51,Success,Antminer S19 95T,20230110,93349.09 GH/s,94980.39 GH/s,5d 12h 47m,71.9/73.5/73.0 C,6257/6158/5686/5642 RPM,Connected,demo-riverbend.04541
DEMO-RIVERBEND,RB-04542,10.240.18.231,02:00:00:11:be:76,Success,WhatsMiner M30S++ 112T,20230110,65784.65 GH/s,113087.90 GH/s,5d 05h 42m,70.0/69.1/70.4 C,5526/6374/6161/6381 RPM,Connected,demo-riverbend.04542
DEMO-RIVERBEND,RB-04543,10.240.18.232,02:00:00:11:bf:9b,Success,Antminer S19j Pro 104T,20230315,107176.49 GH/s,106339.94 GH/s,8d 08h 02m,69.0/68.9/68.8 C,5722/6296/5682/5529 RPM,Connected,demo-riverbend.04543
DEMO-RIVERBEND,RB-04544,10.240.18.233,02:00:00:11:c0:c0,Success,Antminer S19 95T,20230110,87130.51 GH/s,91382.89 GH/s,2d 14h 22m,73.8/73.5/72.9 C,6365/6273/6167/5922 RPM,Connected,demo-riverbend.04544
DEMO-RIVERBEND,RB-04545,10.240.18.234,02:00:00:11:c1:e5,Success,WhatsMiner M30S++ 112T,20230110,111782.95 GH/s,112120.03 GH/s,2d 12h 56m,72.7/71.8/73.2 C,6343/6268/6191/6248 RPM,Connected,demo-riverbend.04545
DEMO-RIVERBEND,RB-04546,10.240.18.235,02:00:00:11:c2:0a,Success,Antminer S19j Pro 104T,20230315,102756.30 GH/s,101250.44 GH/s,4d 08h 06m,60.8/60.5/60.2 C,5599/6051/5859/5930 RPM,Connected,demo-riverbend.04546
DEMO-RIVERBEND,RB-04547,10.240.18.236,02:00:00:11:c3:2f,Success,Antminer S19 95T,20230110,93302.97 GH/s,92606.22 GH/s,8d 05h 07m,64.8/66.3/65.8 C,6122/5756/6403/5508 RPM,Connected,demo-riverbend.04547
DEMO-RIVERBEND,RB-04548,10.240.18.237,02:00:00:11:c4:54,Success,WhatsMiner M30S++ 112T,20230110,68089.25 GH/s,111642.57 GH/s,3d 11h 08m,69.8/70.0/70.7 C,5980/5979/5842/5637 RPM,Connected,demo-riverbend.04548
DEMO-RIVERBEND,RB-04549,10.240.18.238,02:00:00:11:c5:79,Success,Antminer S19j Pro 104T,20230315,73191.67 GH/s,99970.04 GH/s,4d 20h 59m,74.4/73.7/74.0 C,6194/6434/6386/6110 RPM,Connected,demo-riverbend.04549
DEMO-RIVERBEND,RB-04550,10.240.18.239,02:00:00:11:c6:9e,Success,Antminer S19 95T,20230110,93382.25 GH/s,95888.35 GH/s,2d 18h 12m,61.3/60.4/60.8 C,6381/5545/6150/5931 RPM,Connected,demo-riverbend.04550
DEMO-RIVERBEND,RB-04551,10.240.18.240,02:00:00:11:c7:c3,Success,WhatsMiner M30S++ 112T,20230110,103029.38 GH/s,107524.48 GH/s,9d 10h 33m,66.4/66.6/65.7 C,6101/6030/5461/5513 RPM,Connected,demo-riverbend.04551
DEMO-RIVERBEND,RB-04552,10.240.18.241,02:00:00:11:c8:e8,Success,Antminer S19j Pro 104T,20230315,99064.66 GH/s,100301.06 GH/s,3d 21h 29m,70.4/71.1/72.2 C,5938/6493/5541/5678 RPM,Connected,demo-riverbend.04552
DEMO-RIVERBEND,RB-04553,10.240.18.242,02:00:00:11:c9:0d,Success,Antminer S19 95T,20230110,87075.04 GH/s,92673.89 GH/s,4d 16h 01m,66.2/66.3/67.8 C,5703/6376/5411/5947 RPM,Connected,demo-riverbend.04553
DEMO-RIVERBEND,RB-04554,10.240.18.243,02:00:00:11:ca:32,Success,WhatsMiner M30S++ 112T,20230110,110170.17 GH/s,113382.38 GH/s,3d 01h 31m,60.6/60.2/61.5 C,5931/5526/5640/5711 RPM,Connected,demo-riverbend.04554
DEMO-RIVERBEND,RB-04555,10.240.18.244,02:00:00:11:cb:57,Success,Antminer S19j Pro 104T,20230315,106796.34 GH/s,106960.53 GH/s,7d 11h 58m,75.4/74.6/74.7 C,5681/5997/5752/5572 RPM,Connected,demo-riverbend.04555
DEMO-RIVERBEND,RB-04556,10.240.18.245,02:00:00:11:cc:7c,Success,Antminer S19 95T,20230110,98371.31 GH/s,97592.51 GH/s,6d 09h 02m,71.6/72.2/70.9 C,6324/5795/5576/5510 RPM,Connected,demo-riverbend.04556
DEMO-RIVERBEND,RB-04557,10.240.18.246,02:00:00:11:cd:a1,Success,WhatsMiner M30S++ 112T,20230110,106905.68 GH/s,110482.92 GH/s,3d 21h 50m,74.5/75.7/74.7 C,6170/6459/6088/5991 RPM,Connected,demo-riverbend.04557
DEMO-RIVERBEND,RB-04558,10.240.18.247,02:00:00:11:ce:c6,Success,Antminer S19j Pro 104T,20230315,105245.43 GH/s,102621.42 GH/s,3d 19h 42m,70.2/71.5/69.6 C,6186/6126/5487/6335 RPM,Connected,demo-riverbend.04558
DEMO-RIVERBEND,RB-04559,10.240.18.248,02:00:00:11:cf:eb,Success,Antminer S19 95T,20230110,95040.78 GH/s,93990.65 GH/s,7d 23h 07m,75.4/77.1/76.1 C,5491/5818/6375/6420 RPM,Connected,demo-riverbend.04559
DEMO-RIVERBEND,RB-04560,10.240.18.249,02:00:00:11:d0:10,Success,WhatsMiner M30S++ 112T,20230110,110350.61 GH/s,110444.11 GH/s,1d 07h 02m,66.4/67.0/67.2 C,6152/6476/6361/6041 RPM,Connected,demo-riverbend.04560
